from,to,type,weight@double
1969,2634,LINK,0.86
1969,2641,LINK,0.92
1969,2658,LINK,0.84
1969,2659,LINK,0.31
1969,2660,LINK,0.88
1970,2088,LINK,0.5
1970,2303,LINK,0.53
1970,2386,LINK,0.94
1971,1982,LINK,0.8
1971,2003,LINK,0.37
1971,2004,LINK,0.05
1971,2055,LINK,0.04
1971,2063,LINK,0.96
1971,2073,LINK,0.92
1971,2076,LINK,0.99
1971,2082,LINK,0.5
1971,2088,LINK,0.4
1971,2111,LINK,0.12
1971,2112,LINK,0.52
1971,2126,LINK,0.45
1971,2133,LINK,0.29
1971,2135,LINK,0.58
1971,2152,LINK,0.16
1971,2154,LINK,0.39
1971,2156,LINK,0.99
1971,2162,LINK,0.25
1971,2164,LINK,0.92
1971,2177,LINK,0.28
1971,2184,LINK,0.92
1971,2200,LINK,0.34
1971,2222,LINK,0.77
1971,2223,LINK,0.35
1971,2227,LINK,0.68
1971,2244,LINK,0.3
1971,2248,LINK,0.98
1971,2268,LINK,0.7
1971,2275,LINK,0.76
1971,2283,LINK,0.03
1971,2284,LINK,0.72
1971,2319,LINK,0.41
1971,2326,LINK,0.63
1971,2328,LINK,0.64
1971,2329,LINK,0.82
1971,2334,LINK,0.08
1971,2345,LINK,0.57
1971,2369,LINK,0.51
1971,2378,LINK,0.71
1971,2385,LINK,0.06
1971,2390,LINK,0.33
1971,2391,LINK,0.38
1971,2397,LINK,1
1971,2400,LINK,0.88
1971,2416,LINK,0.57
1971,2420,LINK,0.31
1971,2435,LINK,0.21
1971,2439,LINK,0.85
1971,2453,LINK,0.35
1971,2462,LINK,0.62
1971,2472,LINK,0.08
1971,2480,LINK,0.35
1971,2494,LINK,0.16
1971,2502,LINK,0.75
1971,2510,LINK,0.52
1971,2512,LINK,0.19
1971,2526,LINK,0.51
1971,2532,LINK,0.68
1971,2538,LINK,0.51
1971,2556,LINK,0.93
1971,2593,LINK,0.85
1971,2599,LINK,0.22
1971,2604,LINK,0.02
1971,2606,LINK,0.24
1971,2609,LINK,0.71
1971,2653,LINK,0.44
1972,1980,LINK,0.04
1972,1984,LINK,0.28
1972,1985,LINK,0.66
1972,1986,LINK,0.93
1972,1994,LINK,0.93
1972,1998,LINK,0.26
1972,2006,LINK,0.55
1972,2021,LINK,0.91
1972,2022,LINK,0.22
1972,2031,LINK,0.45
1972,2034,LINK,0.57
1972,2038,LINK,0.45
1972,2041,LINK,0.18
1972,2044,LINK,0.75
1972,2046,LINK,0.64
1972,2057,LINK,0.85
1972,2060,LINK,0.56
1972,2065,LINK,0.73
1972,2074,LINK,0.53
1972,2075,LINK,0.82
1972,2079,LINK,0.07
1972,2087,LINK,0.19
1972,2089,LINK,0.26
1972,2091,LINK,0.84
1972,2094,LINK,0.29
1972,2096,LINK,0.98
1972,2099,LINK,0.36
1972,2104,LINK,0.92
1972,2105,LINK,0.99
1972,2109,LINK,0.25
1972,2110,LINK,0.67
1972,2113,LINK,0.33
1972,2116,LINK,0.04
1972,2119,LINK,0.64
1972,2122,LINK,0.53
1972,2124,LINK,0.58
1972,2125,LINK,0.35
1972,2132,LINK,0.92
1972,2140,LINK,0.31
1972,2141,LINK,0.33
1972,2143,LINK,0.69
1972,2151,LINK,0.65
1972,2155,LINK,0.47
1972,2165,LINK,0.5
1972,2166,LINK,0.35
1972,2173,LINK,0.67
1972,2180,LINK,0.6
1972,2185,LINK,0.96
1972,2189,LINK,0.28
1972,2191,LINK,1
1972,2201,LINK,0.06
1972,2202,LINK,0.91
1972,2207,LINK,0.43
1972,2213,LINK,0.75
1972,2217,LINK,0.21
1972,2219,LINK,0.01
1972,2221,LINK,0.74
1972,2230,LINK,0.63
1972,2234,LINK,0.47
1972,2238,LINK,0.67
1972,2241,LINK,0.4
1972,2245,LINK,0.35
1972,2254,LINK,0.92
1972,2258,LINK,0.13
1972,2262,LINK,0.78
1972,2267,LINK,0.92
1972,2272,LINK,0.37
1972,2276,LINK,0.23
1972,2277,LINK,0.66
1972,2279,LINK,0.88
1972,2288,LINK,0.4
1972,2291,LINK,0.32
1972,2300,LINK,0.28
1972,2307,LINK,0.92
1972,2308,LINK,0.21
1972,2309,LINK,0.49
1972,2310,LINK,0.96
1972,2324,LINK,0.92
1972,2325,LINK,0.65
1972,2327,LINK,0.9
1972,2330,LINK,0.95
1972,2332,LINK,0.22
1972,2340,LINK,0.28
1972,2341,LINK,0.65
1972,2348,LINK,0.63
1972,2349,LINK,0.55
1972,2353,LINK,0.89
1972,2355,LINK,0.18
1972,2357,LINK,0.07
1972,2360,LINK,0.91
1972,2364,LINK,0.44
1972,2370,LINK,0.5
1972,2375,LINK,0.27
1972,2377,LINK,0.95
1972,2382,LINK,0.01
1972,2387,LINK,0.27
1972,2396,LINK,0.73
1972,2405,LINK,0.14
1972,2408,LINK,0.93
1972,2409,LINK,0.87
1972,2410,LINK,0.21
1972,2411,LINK,0.53
1972,2415,LINK,0.07
1972,2424,LINK,0.04
1972,2428,LINK,0.73
1972,2429,LINK,0.28
1972,2430,LINK,0.69
1972,2431,LINK,0.96
1972,2434,LINK,0.43
1972,2461,LINK,0.19
1972,2463,LINK,0.38
1972,2465,LINK,0.99
1972,2469,LINK,0.09
1972,2470,LINK,0.55
1972,2483,LINK,0.92
1972,2485,LINK,0.92
1972,2486,LINK,0.58
1972,2490,LINK,0.15
1972,2493,LINK,0.06
1972,2500,LINK,0.59
1972,2501,LINK,0.94
1972,2505,LINK,0.74
1972,2507,LINK,0.91
1972,2508,LINK,0.99
1972,2521,LINK,0.27
1972,2522,LINK,0.67
1972,2527,LINK,0.23
1972,2533,LINK,0.37
1972,2537,LINK,0.02
1972,2543,LINK,0.3
1972,2544,LINK,0.44
1972,2547,LINK,0.84
1972,2550,LINK,0.93
1972,2551,LINK,0.59
1972,2553,LINK,0.2
1972,2555,LINK,0.77
1972,2557,LINK,0.28
1972,2560,LINK,0.04
1972,2561,LINK,0.21
1972,2562,LINK,0.09
1972,2564,LINK,0.83
1972,2565,LINK,0.3
1972,2574,LINK,0.27
1972,2576,LINK,0.6
1972,2579,LINK,0.28
1972,2580,LINK,0.08
1972,2587,LINK,0.95
1972,2591,LINK,0.11
1972,2592,LINK,0.02
1972,2594,LINK,0.88
1972,2601,LINK,0.07
1972,2602,LINK,0.54
1972,2605,LINK,0.2
1972,2607,LINK,0.85
1972,2608,LINK,0.49
1972,2612,LINK,0.54
1972,2616,LINK,0.29
1972,2620,LINK,0.32
1972,2624,LINK,0.51
1972,2625,LINK,0.08
1972,2626,LINK,0.78
1972,2631,LINK,0.36
1972,2647,LINK,0.71
1972,2655,LINK,0.18
1972,2656,LINK,0.46
1973,1974,LINK,0.06
1973,1977,LINK,0.72
1973,1992,LINK,0.84
1973,1996,LINK,0.66
1973,1999,LINK,0.89
1973,2001,LINK,0.15
1973,2002,LINK,0.16
1973,2005,LINK,0.58
1973,2007,LINK,0.32
1973,2010,LINK,0.68
1973,2012,LINK,0.18
1973,2013,LINK,0.64
1973,2014,LINK,0.92
1973,2019,LINK,0.87
1973,2023,LINK,0.59
1973,2025,LINK,0.85
1973,2026,LINK,0.01
1973,2028,LINK,0.36
1973,2062,LINK,0.4
1973,2098,LINK,0.98
1973,2117,LINK,0.95
1973,2129,LINK,0.61
1973,2144,LINK,0.98
1973,2160,LINK,0.3
1973,2172,LINK,0.06
1973,2193,LINK,0.47
1973,2203,LINK,0.15
1973,2226,LINK,0.82
1973,2269,LINK,0.44
1973,2285,LINK,0.52
1973,2298,LINK,0.27
1973,2303,LINK,0.59
1973,2338,LINK,0.53
1973,2365,LINK,0.28
1973,2379,LINK,0.73
1973,2390,LINK,0.24
1973,2436,LINK,0.17
1973,2448,LINK,0.98
1973,2460,LINK,0.23
1973,2473,LINK,0.45
1973,2495,LINK,0.86
1973,2532,LINK,0.1
1973,2539,LINK,0.39
1973,2584,LINK,0.58
1973,2586,LINK,0.6
1973,2621,LINK,0.18
1973,2628,LINK,0.45
1973,2630,LINK,0.65
1973,2634,LINK,0.07
1973,2637,LINK,0.27
1973,2640,LINK,0.89
1973,2641,LINK,1
1973,2646,LINK,0.15
1973,2648,LINK,0.56
1973,2649,LINK,0.32
1973,2658,LINK,0.42
1973,2659,LINK,0.84
1973,2660,LINK,0.81
1973,2661,LINK,0.81
1974,1977,LINK,0.43
1974,1981,LINK,0.35
1974,1996,LINK,0.31
1974,2000,LINK,0.69
1974,2002,LINK,0.89
1974,2005,LINK,0.67
1974,2007,LINK,0.18
1974,2010,LINK,0.51
1974,2012,LINK,0.49
1974,2017,LINK,0.41
1974,2019,LINK,0.43
1974,2023,LINK,0.06
1974,2025,LINK,0.77
1974,2051,LINK,0.65
1974,2062,LINK,0.62
1974,2098,LINK,0.64
1974,2117,LINK,0.84
1974,2128,LINK,0.63
1974,2144,LINK,0.2
1974,2160,LINK,0.54
1974,2172,LINK,0.45
1974,2193,LINK,0.55
1974,2203,LINK,0.1
1974,2226,LINK,0.58
1974,2269,LINK,0.14
1974,2285,LINK,0.61
1974,2298,LINK,0.87
1974,2320,LINK,0.87
1974,2338,LINK,0.29
1974,2347,LINK,0.13
1974,2365,LINK,0.95
1974,2366,LINK,0.3
1974,2379,LINK,0.57
1974,2385,LINK,0.27
1974,2436,LINK,0
1974,2460,LINK,0.34
1974,2495,LINK,0.62
1974,2539,LINK,0.98
1974,2584,LINK,0.55
1974,2617,LINK,0.46
1974,2621,LINK,0.64
1974,2627,LINK,0.13
1974,2628,LINK,0.94
1974,2634,LINK,0.3
1974,2637,LINK,0.87
1974,2641,LINK,0.38
1974,2648,LINK,0.66
1974,2649,LINK,0.74
1974,2658,LINK,0.7
1974,2660,LINK,0.35
1974,2661,LINK,0.04
1975,2215,LINK,0.65
1975,2369,LINK,0.78
1975,2454,LINK,0.75
1975,2506,LINK,0.4
1975,2652,LINK,0.69
1976,1991,LINK,0.25
1976,2036,LINK,0.45
1976,2048,LINK,0.83
1976,2050,LINK,0.48
1976,2115,LINK,0.63
1976,2120,LINK,0.84
1976,2127,LINK,0.84
1976,2157,LINK,0.76
1976,2159,LINK,0.23
1976,2174,LINK,0.74
1976,2176,LINK,0.22
1976,2194,LINK,0.79
1976,2198,LINK,0.9
1976,2229,LINK,0.84
1976,2237,LINK,0.75
1976,2249,LINK,0.01
1976,2287,LINK,0.68
1976,2314,LINK,0.87
1976,2315,LINK,0.38
1976,2323,LINK,0.91
1976,2336,LINK,0.85
1976,2361,LINK,0.74
1976,2362,LINK,0.99
1976,2369,LINK,0.9
1976,2398,LINK,0.5
1976,2404,LINK,0.08
1976,2412,LINK,0.89
1976,2475,LINK,0.04
1976,2489,LINK,0.97
1976,2504,LINK,0.89
1976,2535,LINK,0.52
1977,1992,LINK,0.13
1977,1999,LINK,0.22
1977,2000,LINK,0.97
1977,2001,LINK,0.36
1977,2002,LINK,0.14
1977,2005,LINK,0.15
1977,2007,LINK,0.54
1977,2010,LINK,0.09
1977,2013,LINK,0.27
1977,2014,LINK,0.04
1977,2019,LINK,0.92
1977,2023,LINK,0.61
1977,2025,LINK,0.93
1977,2100,LINK,0.11
1977,2158,LINK,0.7
1977,2160,LINK,0.06
1977,2172,LINK,0.83
1977,2193,LINK,0.47
1977,2269,LINK,0.49
1977,2285,LINK,0.98
1977,2338,LINK,0.85
1977,2365,LINK,0.52
1977,2366,LINK,0.76
1977,2385,LINK,0.92
1977,2448,LINK,0.92
1977,2460,LINK,0.37
1977,2473,LINK,0.41
1977,2584,LINK,0.52
1977,2621,LINK,0.19
1977,2640,LINK,0.62
1977,2660,LINK,0.55
1978,2037,LINK,0.4
1978,2212,LINK,0.71
1978,2215,LINK,0.26
1978,2257,LINK,0.98
1978,2266,LINK,0.08
1978,2292,LINK,0.77
1978,2567,LINK,0.57
1979,1991,LINK,0.86
1979,2048,LINK,0.33
1979,2050,LINK,0.22
1979,2174,LINK,0.15
1979,2249,LINK,0.02
1979,2287,LINK,0.53
1979,2315,LINK,0.82
1979,2398,LINK,0.57
1979,2404,LINK,0.65
1979,2475,LINK,0.6
1979,2498,LINK,0.28
1979,2504,LINK,0.23
1979,2535,LINK,0.71
1980,1984,LINK,0.59
1980,1985,LINK,0.01
1980,1986,LINK,0.61
1980,1987,LINK,0.39
1980,1990,LINK,0.81
1980,1994,LINK,0.68
1980,1998,LINK,0.27
1980,2006,LINK,0.85
1980,2021,LINK,0.09
1980,2022,LINK,0.77
1980,2031,LINK,0.45
1980,2038,LINK,0.27
1980,2041,LINK,0.64
1980,2044,LINK,0.74
1980,2046,LINK,0.52
1980,2047,LINK,0.52
1980,2056,LINK,0.65
1980,2059,LINK,0.26
1980,2060,LINK,1
1980,2061,LINK,0.25
1980,2064,LINK,0.85
1980,2065,LINK,0.88
1980,2070,LINK,0.37
1980,2074,LINK,0.05
1980,2075,LINK,0.91
1980,2079,LINK,0.79
1980,2085,LINK,0.38
1980,2087,LINK,0.14
1980,2089,LINK,0.5
1980,2091,LINK,0.04
1980,2094,LINK,0.21
1980,2096,LINK,0.87
1980,2099,LINK,0.05
1980,2105,LINK,0.38
1980,2113,LINK,0.27
1980,2116,LINK,0.29
1980,2119,LINK,0.8
1980,2122,LINK,0.82
1980,2123,LINK,0.21
1980,2124,LINK,0.67
1980,2125,LINK,0.11
1980,2132,LINK,0.88
1980,2137,LINK,0.29
1980,2140,LINK,0.44
1980,2141,LINK,0.75
1980,2143,LINK,0.75
1980,2151,LINK,0.85
1980,2165,LINK,0.77
1980,2166,LINK,0.3
1980,2180,LINK,0.82
1980,2185,LINK,0.55
1980,2189,LINK,0.88
1980,2191,LINK,0.41
1980,2201,LINK,0.27
1980,2202,LINK,0.53
1980,2207,LINK,0.79
1980,2211,LINK,0.41
1980,2213,LINK,0.85
1980,2214,LINK,0.67
1980,2217,LINK,0.03
1980,2219,LINK,0.32
1980,2221,LINK,0.03
1980,2230,LINK,0.65
1980,2234,LINK,0.01
1980,2241,LINK,0.96
1980,2254,LINK,0.5
1980,2258,LINK,0.77
1980,2259,LINK,0.93
1980,2262,LINK,0.81
1980,2267,LINK,0.7
1980,2272,LINK,0.76
1980,2276,LINK,0.99
1980,2277,LINK,0.73
1980,2279,LINK,0.57
1980,2291,LINK,0.37
1980,2300,LINK,0.41
1980,2301,LINK,0.78
1980,2309,LINK,0.54
1980,2310,LINK,0.89
1980,2324,LINK,0.21
1980,2325,LINK,0.72
1980,2327,LINK,0.48
1980,2330,LINK,0.14
1980,2332,LINK,0.84
1980,2340,LINK,0.36
1980,2341,LINK,0.17
1980,2348,LINK,0.14
1980,2353,LINK,0.04
1980,2354,LINK,0.82
1980,2357,LINK,0.28
1980,2360,LINK,0.92
1980,2364,LINK,0.79
1980,2370,LINK,0.75
1980,2371,LINK,0.5
1980,2375,LINK,0.93
1980,2377,LINK,0.16
1980,2382,LINK,0.63
1980,2387,LINK,0.12
1980,2392,LINK,0.46
1980,2393,LINK,0.91
1980,2396,LINK,0.75
1980,2405,LINK,0.67
1980,2408,LINK,0.8
1980,2409,LINK,0.13
1980,2410,LINK,0.28
1980,2411,LINK,0.57
1980,2415,LINK,0.87
1980,2419,LINK,0.92
1980,2424,LINK,0.01
1980,2429,LINK,0.47
1980,2434,LINK,0.4
1980,2461,LINK,0.02
1980,2463,LINK,0.13
1980,2465,LINK,0.95
1980,2468,LINK,0.63
1980,2470,LINK,0.62
1980,2478,LINK,0.05
1980,2483,LINK,0.56
1980,2485,LINK,0.2
1980,2490,LINK,0.08
1980,2493,LINK,0.68
1980,2496,LINK,0.49
1980,2501,LINK,0.69
1980,2505,LINK,0.07
1980,2507,LINK,0.49
1980,2508,LINK,0.5
1980,2521,LINK,0.05
1980,2522,LINK,0.83
1980,2527,LINK,0.24
1980,2540,LINK,0.14
1980,2543,LINK,0.03
1980,2544,LINK,0.5
1980,2547,LINK,0.02
1980,2550,LINK,0.45
1980,2551,LINK,0.51
1980,2552,LINK,0.25
1980,2553,LINK,0
1980,2554,LINK,0.27
1980,2555,LINK,0.69
1980,2557,LINK,0.71
1980,2560,LINK,0.09
1980,2561,LINK,0.93
1980,2564,LINK,0.77
1980,2565,LINK,0.78
1980,2574,LINK,0.55
1980,2576,LINK,0.63
1980,2577,LINK,0.14
1980,2579,LINK,0.77
1980,2587,LINK,0.37
1980,2591,LINK,0.12
1980,2594,LINK,0.39
1980,2601,LINK,0.38
1980,2603,LINK,0.19
1980,2605,LINK,0.18
1980,2608,LINK,0.48
1980,2612,LINK,0.41
1980,2616,LINK,0.44
1980,2620,LINK,0.5
1980,2625,LINK,0.28
1980,2626,LINK,0.86
1980,2632,LINK,0.34
1980,2639,LINK,0.81
1980,2655,LINK,0.93
1980,2656,LINK,0.52
1981,1992,LINK,0.25
1981,1996,LINK,0.89
1981,1999,LINK,0.66
1981,2000,LINK,0.15
1981,2002,LINK,0.07
1981,2007,LINK,0
1981,2010,LINK,0.47
1981,2012,LINK,0.4
1981,2013,LINK,0.31
1981,2015,LINK,0.17
1981,2019,LINK,0.9
1981,2023,LINK,0.33
1981,2025,LINK,0.47
1981,2026,LINK,0.95
1981,2028,LINK,0.63
1981,2051,LINK,0.85
1981,2062,LINK,0.67
1981,2098,LINK,0.1
1981,2117,LINK,0.42
1981,2144,LINK,0.62
1981,2160,LINK,0.33
1981,2172,LINK,0.66
1981,2203,LINK,0.9
1981,2285,LINK,0.29
1981,2298,LINK,0.13
1981,2338,LINK,0.27
1981,2347,LINK,0.12
1981,2365,LINK,0.44
1981,2366,LINK,0.52
1981,2379,LINK,0.11
1981,2436,LINK,0.12
1981,2539,LINK,0.35
1981,2584,LINK,0.26
1981,2586,LINK,0.94
1981,2621,LINK,0.05
1981,2627,LINK,0.41
1981,2634,LINK,0.88
1981,2637,LINK,0.47
1981,2641,LINK,0.89
1981,2646,LINK,0.61
1981,2648,LINK,0.11
1981,2649,LINK,0.29
1981,2658,LINK,0.2
1981,2660,LINK,0
1982,2004,LINK,0.6
1982,2008,LINK,0.88
1982,2027,LINK,0.8
1982,2030,LINK,0.64
1982,2054,LINK,0.83
1982,2055,LINK,0.43
1982,2063,LINK,0.65
1982,2072,LINK,0.86
1982,2073,LINK,0.28
1982,2076,LINK,0.49
1982,2082,LINK,0.07
1982,2102,LINK,0.36
1982,2111,LINK,0.4
1982,2112,LINK,0.06
1982,2133,LINK,0.51
1982,2162,LINK,0.35
1982,2200,LINK,0.39
1982,2222,LINK,0.49
1982,2223,LINK,0.04
1982,2236,LINK,0.28
1982,2244,LINK,0.33
1982,2265,LINK,0.82
1982,2275,LINK,0.33
1982,2281,LINK,0.75
1982,2283,LINK,0.56
1982,2295,LINK,0.55
1982,2305,LINK,0.2
1982,2328,LINK,0.39
1982,2329,LINK,0.94
1982,2334,LINK,0.55
1982,2337,LINK,0.96
1982,2345,LINK,0.98
1982,2385,LINK,0.98
1982,2391,LINK,0.81
1982,2395,LINK,0.12
1982,2397,LINK,0.6
1982,2400,LINK,0.63
1982,2435,LINK,0.02
1982,2439,LINK,0.98
1982,2452,LINK,0.1
1982,2459,LINK,0.05
1982,2480,LINK,0.35
1982,2502,LINK,0.32
1982,2510,LINK,0.94
1982,2512,LINK,0.31
1982,2538,LINK,0
1982,2593,LINK,0.21
1982,2604,LINK,0.61
1982,2618,LINK,0.78
1982,2653,LINK,0.76
1983,1989,LINK,0.8
1983,2086,LINK,0.07
1983,2093,LINK,0.67
1983,2135,LINK,0.53
1983,2143,LINK,0.93
1983,2223,LINK,0.57
1983,2236,LINK,0.71
1983,2263,LINK,0.25
1983,2281,LINK,1
1983,2328,LINK,0.81
1983,2346,LINK,0.26
1983,2350,LINK,0.83
1983,2444,LINK,0.87
1983,2513,LINK,0
1983,2514,LINK,0.33
1983,2523,LINK,0.54
1983,2561,LINK,0.24
1983,2595,LINK,0.52
1984,1985,LINK,0.39
1984,1986,LINK,0.36
1984,1987,LINK,0.97
1984,1990,LINK,0.9
1984,1994,LINK,0.35
1984,2006,LINK,0.16
1984,2021,LINK,0.03
1984,2031,LINK,0.81
1984,2034,LINK,0.29
1984,2038,LINK,0.72
1984,2041,LINK,0.54
1984,2044,LINK,0.15
1984,2045,LINK,0.18
1984,2046,LINK,0.28
1984,2047,LINK,0.7
1984,2056,LINK,0.81
1984,2059,LINK,0.14
1984,2060,LINK,0.52
1984,2064,LINK,0.37
1984,2065,LINK,0.89
1984,2070,LINK,0.44
1984,2074,LINK,1
1984,2075,LINK,0.25
1984,2078,LINK,0.86
1984,2079,LINK,0.85
1984,2084,LINK,0.49
1984,2085,LINK,0.86
1984,2087,LINK,0.24
1984,2089,LINK,0.6
1984,2091,LINK,0.59
1984,2093,LINK,0.52
1984,2094,LINK,0.51
1984,2096,LINK,0.78
1984,2104,LINK,0.37
1984,2105,LINK,0.21
1984,2109,LINK,0.47
1984,2110,LINK,0.77
1984,2113,LINK,0.43
1984,2119,LINK,0.83
1984,2122,LINK,0.22
1984,2123,LINK,0.62
1984,2124,LINK,0.27
1984,2125,LINK,0.3
1984,2132,LINK,0.93
1984,2140,LINK,0.45
1984,2141,LINK,0.41
1984,2143,LINK,0.9
1984,2148,LINK,0.94
1984,2151,LINK,0.26
1984,2155,LINK,0.67
1984,2173,LINK,0.73
1984,2180,LINK,0.38
1984,2185,LINK,0.66
1984,2189,LINK,0.06
1984,2190,LINK,0.61
1984,2191,LINK,0.58
1984,2201,LINK,0.38
1984,2202,LINK,0.33
1984,2207,LINK,0.13
1984,2211,LINK,0.5
1984,2213,LINK,0.8
1984,2214,LINK,0.81
1984,2219,LINK,0.92
1984,2221,LINK,0.19
1984,2230,LINK,0.96
1984,2234,LINK,0.46
1984,2238,LINK,0.96
1984,2241,LINK,0.81
1984,2245,LINK,0.14
1984,2254,LINK,0.9
1984,2258,LINK,0.01
1984,2262,LINK,0.12
1984,2267,LINK,0.05
1984,2272,LINK,0.26
1984,2276,LINK,0.97
1984,2277,LINK,0.21
1984,2279,LINK,0.77
1984,2289,LINK,0.15
1984,2291,LINK,0.42
1984,2300,LINK,0.59
1984,2301,LINK,0.44
1984,2304,LINK,0.53
1984,2307,LINK,0.4
1984,2308,LINK,0.75
1984,2309,LINK,0.55
1984,2310,LINK,0.36
1984,2324,LINK,0.91
1984,2325,LINK,0.45
1984,2327,LINK,0.19
1984,2330,LINK,0.87
1984,2332,LINK,0.53
1984,2335,LINK,0.61
1984,2340,LINK,0.09
1984,2341,LINK,0.11
1984,2348,LINK,0.08
1984,2349,LINK,0.09
1984,2353,LINK,0.96
1984,2355,LINK,0.89
1984,2357,LINK,1
1984,2360,LINK,0.24
1984,2364,LINK,0.18
1984,2370,LINK,0.41
1984,2371,LINK,0.14
1984,2375,LINK,0.66
1984,2377,LINK,0.75
1984,2382,LINK,0.29
1984,2387,LINK,0.11
1984,2388,LINK,0.06
1984,2392,LINK,0.88
1984,2396,LINK,0.12
1984,2405,LINK,0.35
1984,2409,LINK,0.15
1984,2410,LINK,0.45
1984,2411,LINK,0.73
1984,2415,LINK,0.1
1984,2424,LINK,0.35
1984,2428,LINK,0.34
1984,2429,LINK,0.41
1984,2430,LINK,0.95
1984,2431,LINK,0.03
1984,2434,LINK,0.31
1984,2447,LINK,0.91
1984,2455,LINK,0.06
1984,2461,LINK,0.11
1984,2465,LINK,0.12
1984,2468,LINK,0.6
1984,2469,LINK,0.65
1984,2470,LINK,0.43
1984,2477,LINK,0.24
1984,2478,LINK,0.35
1984,2479,LINK,0.79
1984,2483,LINK,0.1
1984,2485,LINK,0.4
1984,2490,LINK,0.99
1984,2493,LINK,0.03
1984,2496,LINK,0.01
1984,2500,LINK,0.47
1984,2505,LINK,0.54
1984,2507,LINK,0.1
1984,2508,LINK,0.2
1984,2513,LINK,0.46
1984,2521,LINK,0.7
1984,2522,LINK,0.33
1984,2527,LINK,0.11
1984,2533,LINK,0.17
1984,2540,LINK,0.71
1984,2543,LINK,0.12
1984,2544,LINK,0.01
1984,2547,LINK,0.35
1984,2550,LINK,0.61
1984,2551,LINK,0.56
1984,2552,LINK,0.82
1984,2553,LINK,0.82
1984,2554,LINK,0.29
1984,2560,LINK,0.68
1984,2561,LINK,0.15
1984,2562,LINK,0.59
1984,2564,LINK,0.81
1984,2565,LINK,0.92
1984,2574,LINK,0.98
1984,2576,LINK,0.58
1984,2579,LINK,0.8
1984,2580,LINK,0.82
1984,2587,LINK,0.72
1984,2591,LINK,0.25
1984,2594,LINK,0.25
1984,2601,LINK,0.84
1984,2602,LINK,0.31
1984,2603,LINK,0.98
1984,2605,LINK,0.74
1984,2607,LINK,0.04
1984,2608,LINK,0
1984,2612,LINK,0.93
1984,2614,LINK,0.49
1984,2616,LINK,0.24
1984,2620,LINK,0.11
1984,2624,LINK,0.57
1984,2625,LINK,0.71
1984,2626,LINK,0.82
1984,2631,LINK,0.15
1984,2632,LINK,0.25
1984,2639,LINK,0.69
1984,2647,LINK,0.86
1984,2655,LINK,0.42
1984,2656,LINK,0.34
1985,1986,LINK,0.88
1985,1987,LINK,0.43
1985,1990,LINK,0.65
1985,1994,LINK,0.06
1985,1998,LINK,0.3
1985,2021,LINK,0.64
1985,2022,LINK,0.33
1985,2031,LINK,0.2
1985,2034,LINK,0.54
1985,2038,LINK,0.26
1985,2041,LINK,0.7
1985,2044,LINK,0.48
1985,2046,LINK,0.99
1985,2047,LINK,0.52
1985,2056,LINK,0.94
1985,2060,LINK,0.73
1985,2061,LINK,0.26
1985,2064,LINK,0.98
1985,2065,LINK,0.8
1985,2070,LINK,0.31
1985,2074,LINK,0.96
1985,2075,LINK,0.2
1985,2079,LINK,0.26
1985,2084,LINK,0.95
1985,2087,LINK,0.94
1985,2089,LINK,0.38
1985,2091,LINK,0.13
1985,2094,LINK,0.54
1985,2096,LINK,0.5
1985,2099,LINK,0.78
1985,2104,LINK,0.88
1985,2105,LINK,0.87
1985,2109,LINK,0.91
1985,2110,LINK,0.72
1985,2113,LINK,0.73
1985,2116,LINK,0.09
1985,2119,LINK,0.46
1985,2122,LINK,0.1
1985,2124,LINK,0.26
1985,2125,LINK,0.1
1985,2132,LINK,0.57
1985,2140,LINK,0.81
1985,2141,LINK,0.33
1985,2143,LINK,0.81
1985,2151,LINK,0.1
1985,2166,LINK,0.44
1985,2173,LINK,0.06
1985,2185,LINK,0.76
1985,2189,LINK,0.53
1985,2191,LINK,0.3
1985,2201,LINK,0.4
1985,2202,LINK,0.48
1985,2207,LINK,0.42
1985,2213,LINK,0.8
1985,2214,LINK,0.74
1985,2219,LINK,0.41
1985,2221,LINK,0.09
1985,2230,LINK,0.8
1985,2234,LINK,0.85
1985,2238,LINK,0.37
1985,2241,LINK,0.97
1985,2245,LINK,0.87
1985,2254,LINK,0.38
1985,2258,LINK,0.81
1985,2262,LINK,0.44
1985,2267,LINK,0.84
1985,2272,LINK,0.36
1985,2276,LINK,0.5
1985,2277,LINK,0.54
1985,2279,LINK,0.52
1985,2291,LINK,0.52
1985,2300,LINK,0.68
1985,2308,LINK,0.17
1985,2309,LINK,0.83
1985,2310,LINK,0.34
1985,2325,LINK,0.8
1985,2327,LINK,0.6
1985,2330,LINK,0.33
1985,2332,LINK,0.33
1985,2335,LINK,0.91
1985,2340,LINK,0.72
1985,2341,LINK,0.44
1985,2348,LINK,0.93
1985,2349,LINK,0.63
1985,2353,LINK,0.17
1985,2355,LINK,0.52
1985,2357,LINK,0.57
1985,2364,LINK,0.62
1985,2370,LINK,0.98
1985,2375,LINK,0.15
1985,2377,LINK,0.62
1985,2382,LINK,0.51
1985,2387,LINK,0.34
1985,2396,LINK,0.31
1985,2405,LINK,0.09
1985,2408,LINK,0.26
1985,2409,LINK,0.18
1985,2410,LINK,0.86
1985,2411,LINK,0.3
1985,2415,LINK,0.01
1985,2419,LINK,0.99
1985,2424,LINK,0.6
1985,2429,LINK,0.71
1985,2431,LINK,0.61
